,protractor B,,
t,θ,frame,
18.699,-20.8,1445
18.716,-21.5,1446
18.733,-21.5,1447
18.749,-21.7,1448
18.766,-21.6,1449
18.783,-21.3,1450
18.799,-21.1,1451
18.816,-20.7,1452
18.833,-20.1,1453
18.850,-19.4,1454
18.866,-18.7,1455
18.883,-17.9,1456
18.900,-16.8,1457
18.916,-15.7,1458
18.933,-14.5,1459
18.950,-13.1,1460
18.967,-11.7,1461
18.983,-10.2,1462
19.000,-8.6,1463
19.017,-7.1,1464
19.033,-5.4,1465
19.050,-3.9,1466
19.067,-2.1,1467
19.084,-0.4,1468
19.100,1.1,1469
19.117,2.6,1470
19.134,4.6,1471
19.150,6.3,1472
19.167,7.7,1473
19.184,9.3,1474
19.201,10.9,1475
19.217,12.2,1476
19.234,13.5,1477
19.251,14.8,1478
19.267,15.7,1479
19.284,16.9,1480
19.301,18.3,1481
19.318,18.8,1482
19.334,19.8,1483
19.351,20.2,1484
19.368,20.5,1485
19.384,21.1,1486
19.401,21.3,1487
19.418,21.4,1488
19.434,21.4,1489
19.451,21.3,1490
19.468,20.9,1491
19.485,20.5,1492
19.501,19.6,1493
19.518,19.3,1494
19.535,18.4,1495
19.551,17.7,1496
19.568,16.3,1497
19.585,15.2,1498
19.602,13.9,1499
19.618,12.8,1500
19.635,11.4,1501
19.652,9.9,1502
19.668,8.6,1503
19.685,7.0,1504
19.702,5.3,1505
19.719,3.8,1506
19.735,1.8,1507
19.752,0.8,1508
19.769,-1.3,1509
19.785,-2.8,1510
19.802,-4.6,1511
19.819,-6.2,1512
19.836,-7.8,1513
19.852,-9.3,1514
19.869,-10.9,1515
19.886,-12.1,1516
19.902,-13.6,1517
19.919,-14.8,1518
19.936,-16.0,1519
19.953,-17.0,1520
19.969,-18.1,1521
19.986,-19.0,1522
20.003,-19.5,1523
20.019,-20.3,1524
20.036,-20.6,1525
20.053,-21.2,1526
20.069,-21.3,1527
20.086,-21.3,1528
20.103,-21.3,1529
20.120,-21.3,1530
20.136,-20.8,1531
20.153,-20.7,1532
20.170,-19.7,1533
20.186,-19.4,1534
20.203,-18.6,1535
20.220,-17.7,1536
20.237,-16.7,1537
20.253,-15.5,1538
20.270,-14.4,1539
20.287,-12.9,1540
20.303,-11.6,1541
20.320,-10.1,1542
20.337,-8.6,1543
20.354,-6.8,1544
20.370,-5.2,1545
20.387,-3.7,1546
20.404,-2.0,1547
20.420,-0.4,1548
20.437,1.6,1549
20.454,2.9,1550
20.471,4.6,1551
20.487,6.4,1552
20.504,7.6,1553
20.521,9.4,1554
20.537,10.8,1555
20.554,12.2,1556
20.571,13.2,1557
20.588,14.5,1558
20.604,15.8,1559
20.621,16.9,1560
20.638,17.8,1561
20.654,18.5,1562
20.671,19.1,1563
20.688,19.8,1564
20.704,20.3,1565
20.721,20.7,1566
20.738,20.8,1567
20.755,20.9,1568
20.771,20.8,1569
20.788,20.7,1570
20.805,20.5,1571
20.821,20.2,1572
20.838,19.7,1573
20.855,19.0,1574
20.872,18.2,1575
20.888,17.3,1576
20.905,16.3,1577
20.922,15.0,1578
20.938,13.8,1579
20.955,12.6,1580
20.972,11.0,1581
20.989,9.5,1582
21.005,8.1,1583
21.022,6.7,1584
21.039,5.2,1585
21.055,3.5,1586
21.072,1.6,1587
21.089,0.5,1588
21.106,-1.5,1589
21.122,-3.1,1590
21.139,-4.7,1591
21.156,-6.4,1592
